CINUM,SOURCECI,RELATIONNUM,TARGETCI,ISPRIMARYFIREWALL,Import_Error
F5VIP-10.190.5.102: 8080,LB-10.31.32.7,HOSTS,F5VIP-10.190.5.102: 8080,1,
F5VIP-10.190.5.116: 443,LB-10.31.32.7,HOSTS,F5VIP-10.190.5.116: 443,1,
F5VIP-10.190.5.116: 80,LB-10.31.32.7,HOSTS,F5VIP-10.190.5.116: 80,1,
F5VIP-10.190.7.199: 443,LB-10.31.32.7,HOSTS,F5VIP-10.190.7.199: 443,1,
F5VIP-10.19.11.52: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.11.52: 443,1,
F5VIP-10.19.11.53: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.11.53: 443,1,
F5VIP-10.19.11.53: 80,LB-10.31.32.7,HOSTS,F5VIP-10.19.11.53: 80,1,
F5VIP-10.19.253.245: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.253.245: 443,1,
F5VIP-10.19.12.45: 80,LB-10.31.32.7,HOSTS,F5VIP-10.19.12.45: 80,1,
F5VIP-10.19.26.148: 3000,LB-10.31.32.7,HOSTS,F5VIP-10.19.26.148: 3000,1,
F5VIP-10.19.26.148: 3389,LB-10.31.32.7,HOSTS,F5VIP-10.19.26.148: 3389,1,
F5VIP-10.19.26.148: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.26.148: 443,1,
F5VIP-10.19.26.148: 8443,LB-10.31.32.7,HOSTS,F5VIP-10.19.26.148: 8443,1,
F5VIP-10.19.255.122: 7070,LB-10.31.32.7,HOSTS,F5VIP-10.19.255.122: 7070,1,
F5VIP-10.19.255.122: 80,LB-10.31.32.7,HOSTS,F5VIP-10.19.255.122: 80,1,
F5VIP-10.19.255.122: 8080,LB-10.31.32.7,HOSTS,F5VIP-10.19.255.122: 8080,1,
F5VIP-10.19.255.122: 8085,LB-10.31.32.7,HOSTS,F5VIP-10.19.255.122: 8085,1,
F5VIP-10.19.255.122: 8086,LB-10.31.32.7,HOSTS,F5VIP-10.19.255.122: 8086,1,
F5VIP-10.19.255.122: 8088,LB-10.31.32.7,HOSTS,F5VIP-10.19.255.122: 8088,1,
F5VIP-10.19.255.122: 90,LB-10.31.32.7,HOSTS,F5VIP-10.19.255.122: 90,1,
F5VIP-10.19.255.122: 9090,LB-10.31.32.7,HOSTS,F5VIP-10.19.255.122: 9090,1,
F5VIP-10.19.255.122: 97,LB-10.31.32.7,HOSTS,F5VIP-10.19.255.122: 97,1,
F5VIP-10.19.139.25: 80,LB-10.31.32.7,HOSTS,F5VIP-10.19.139.25: 80,1,
F5VIP-10.19.139.25: 8080,LB-10.31.32.7,HOSTS,F5VIP-10.19.139.25: 8080,1,
F5VIP-10.19.139.25: 90,LB-10.31.32.7,HOSTS,F5VIP-10.19.139.25: 90,1,
F5VIP-10.19.139.25: 9090,LB-10.31.32.7,HOSTS,F5VIP-10.19.139.25: 9090,1,
F5VIP-10.19.255.150: 7070,LB-10.31.32.7,HOSTS,F5VIP-10.19.255.150: 7070,1,
F5VIP-10.19.255.150: 80,LB-10.31.32.7,HOSTS,F5VIP-10.19.255.150: 80,1,
F5VIP-10.19.255.150: 8080,LB-10.31.32.7,HOSTS,F5VIP-10.19.255.150: 8080,1,
F5VIP-10.20.126.29: 22623,LB-10.31.32.7,HOSTS,F5VIP-10.20.126.29: 22623,1,
F5VIP-10.20.126.30: 80,LB-10.31.32.7,HOSTS,F5VIP-10.20.126.30: 80,1,
F5VIP-10.22.92.4: 3443,LB-10.31.6.132,HOSTS,F5VIP-10.22.92.4: 3443,1,
F5VIP-10.22.92.4: 35063,LB-10.31.6.132,HOSTS,F5VIP-10.22.92.4: 35063,1,
F5VIP-10.22.92.4: 35100,LB-10.31.6.132,HOSTS,F5VIP-10.22.92.4: 35100,1,
F5VIP-10.22.92.4: 35101,LB-10.31.6.132,HOSTS,F5VIP-10.22.92.4: 35101,1,
F5VIP-10.22.92.4: 35103,LB-10.31.6.132,HOSTS,F5VIP-10.22.92.4: 35103,1,
F5VIP-10.22.92.4: 443,LB-10.31.6.132,HOSTS,F5VIP-10.22.92.4: 443,1,
F5VIP-10.22.92.4: 80,LB-10.31.6.132,HOSTS,F5VIP-10.22.92.4: 80,1,
F5VIP-10.19.32.167: 3443,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.167: 3443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.167: 35063,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.167: 35063,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.167: 35100,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.167: 35100,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.167: 35101,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.167: 35101,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.167: 35103,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.167: 35103,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.167: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.167: 443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 3553,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.169: 3553,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 3443,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.169: 3443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 35063,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.169: 35063,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 35100,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.169: 35100,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 35101,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.169: 35101,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 35103,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.169: 35103,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 35103,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.169: 35103,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.32.169: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.32.169: 443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.20.129.151: 7801,LB-10.31.32.7,HOSTS,F5VIP-10.20.129.151: 7801,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.20.129.151: 7802,LB-10.31.32.7,HOSTS,F5VIP-10.20.129.151: 7802,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.20.129.152: 443,LB-10.31.32.7,HOSTS,F5VIP-10.20.129.152: 443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.20.129.152: 80,LB-10.31.32.7,HOSTS,F5VIP-10.20.129.152: 80,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.20.126.58: 7800,LB-10.31.32.7,HOSTS,F5VIP-10.20.126.58: 7800,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.247.7: 80,LB-10.31.32.7,HOSTS,F5VIP-10.19.247.7: 80,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.247.7: 773,LB-10.31.32.7,HOSTS,F5VIP-10.19.247.7: 773,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.44.103: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.44.103: 443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.39.22: 3389,LB-10.31.32.7,HOSTS,F5VIP-10.19.39.22: 3389,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.39.22: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.39.22: 443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.29.102: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.29.102: 443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.28.30: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.28.30: 443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.28.30: 80,LB-10.31.32.7,HOSTS,F5VIP-10.19.28.30: 80,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.87.8: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.87.8: 443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.87.8: 80,LB-10.31.32.7,HOSTS,F5VIP-10.19.87.8: 80,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.100.75: 1812,LB-10.31.32.7,HOSTS,F5VIP-10.19.100.75: 1812,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.100.75: 1813,LB-10.31.32.7,HOSTS,F5VIP-10.19.100.75: 1813,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.100.75: 8888,LB-10.31.32.7,HOSTS,F5VIP-10.19.100.75: 8888,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 80,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 80,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 100,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 100,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 10030,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 10030,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 10040,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 10040,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 10070,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 10070,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 1050,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 1050,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 10500,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 10500,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 1060,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 1060,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 10600,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 10600,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 10700,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 10700,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 1090,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 1090,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 4040,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 4040,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 6060,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 6060,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 70,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 70,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 8443,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 8443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 8444,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 8444,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 8445,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 8445,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.5.17: 90,LB-10.31.32.7,HOSTS,F5VIP-10.19.5.17: 90,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.249.243: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.249.243: 443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.249.243: 8443,LB-10.31.32.7,HOSTS,F5VIP-10.19.249.243: 8443,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.249.243: 8787,LB-10.31.32.7,HOSTS,F5VIP-10.19.249.243: 8787,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.19.249.243: 9002,LB-10.31.32.7,HOSTS,F5VIP-10.19.249.243: 9002,1,"BMXAA4129E - The record for Source Configuration Item Number=LB-10.31.32.7, Target Configuration Item Number=F5VIP-10.19.32.169: 35103, Relation=HOSTS already exists. Ensure that the key value for the given record is unique."
F5VIP-10.22.75.6: 443,LB-10.31.6.132,HOSTS,F5VIP-10.22.75.6: 443,1,
F5VIP-10.19.40.166: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.40.166: 443,1,
F5VIP-10.19.31.68: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.31.68: 443,1,
F5VIP-10.19.144.150: 8012,LB-10.31.32.7,HOSTS,F5VIP-10.19.144.150: 8012,1,
F5VIP-10.19.26.10: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.26.10: 443,1,
F5VIP-10.19.30.206: 7800,LB-10.31.32.7,HOSTS,F5VIP-10.19.30.206: 7800,1,
F5VIP-10.19.30.206: 7801,LB-10.31.32.7,HOSTS,F5VIP-10.19.30.206: 7801,1,
F5VIP-10.19.30.206: 7802,LB-10.31.32.7,HOSTS,F5VIP-10.19.30.206: 7802,1,
F5VIP-10.19.30.206: 7804,LB-10.31.32.7,HOSTS,F5VIP-10.19.30.206: 7804,1,
F5VIP-10.19.30.206: 7805,LB-10.31.32.7,HOSTS,F5VIP-10.19.30.206: 7805,1,
F5VIP-10.19.248.87: 443,LB-10.31.32.7,HOSTS,F5VIP-10.19.248.87: 443,1,
F5VIP-10.190.5.135: 10062,LB-10.31.32.7,HOSTS,F5VIP-10.190.5.135: 10062,1,
F5VIP-10.190.5.135: 10520,LB-10.31.32.7,HOSTS,F5VIP-10.190.5.135: 10520,1,
F5VIP-10.190.5.135: 10521,LB-10.31.32.7,HOSTS,F5VIP-10.190.5.135: 10521,1,
F5VIP-10.190.5.135: 10522,LB-10.31.32.7,HOSTS,F5VIP-10.190.5.135: 10522,1,
F5VIP-10.190.5.135: 34001,LB-10.31.32.7,HOSTS,F5VIP-10.190.5.135: 34001,1,
F5VIP-10.190.5.135: 34987,LB-10.31.32.7,HOSTS,F5VIP-10.190.5.135: 34987,1,
F5VIP-10.190.5.135: 34988,LB-10.31.32.7,HOSTS,F5VIP-10.190.5.135: 34988,1,
F5VIP-10.190.5.135: 36363,LB-10.31.32.7,HOSTS,F5VIP-10.190.5.135: 36363,1,
F5VIP-10.190.5.135: 443,LB-10.31.32.7,HOSTS,F5VIP-10.190.5.135: 443,1,
F5VIP-10.190.5.135: 80,LB-10.31.32.7,HOSTS,F5VIP-10.190.5.135: 80,1,
